buuid,txn_vol,accepted_txn,failed_txn,capital_granted
1499786536388-78153cc6-e385-476b-aaf4-3989e25bc143,261845.5,1137,205,1
1605296468297-341d7252-e4ac-4d1d-93f5-f9aa88846c42,26911.179999999997,87,22,1
1497038187733-8af791aa-8f46-4b2d-a27a-154e01072d44,35980.0,148,44,1
1497038187733-8af791aa-8f46-4b2d-a27a-154e01072d44,93710.0,344,82,1
1605537386718-c1e4b8c0-c167-47f8-941d-a3e7de332455,23928.0,85,19,1
1606208837378-9d764a4f-8f3c-4b78-a9ab-b91fa6157ae1,103310.0,677,150,1
1606244894944-ed2fc1e0-72f5-49cb-b331-3118026b3316,588197.6500000001,1897,234,1
1599422492645-853a8127-4eac-44cc-b94c-2b42ebe92be9,17435.9,35,25,1
1602702695115-8e5bf97d-2909-4bea-a547-69f4e2df43a8,85652.5,853,104,1
1606496239207-6b3e4505-f0aa-4a80-bb99-f860dee87455,17466.15,141,185,1
1606737155388-2198c99a-4d6f-4c61-92d1-2016cd2534e1,59425.0,65,23,1
1606231255955-91622800-7a7c-4e19-8efb-1e7389b96e6d,91669.05,1239,531,1
1606940434623-6ed3373b-1952-4936-9c30-581c9f82f960,515755.9,2065,225,1
1606995502138-94329fca-6e0c-4909-9b79-d17f85895cac,50578.5,147,14,1
1603268062867-d68ec7b5-6566-4be9-9f1a-3da86bcc5eb9,136015.0,256,73,1
1603876615197-770117da-6fce-4846-a66d-cc9c00b4eedd,159442.0,328,180,1
1603876615197-770117da-6fce-4846-a66d-cc9c00b4eedd,58620.0,154,44,1
1603979792281-ac342c95-59c5-4fce-a58e-aa88efc3974d,171163.0,503,87,1
1604246387212-5361dc08-68c1-41f4-ade8-dd9c91ebf4af,625521.5,652,127,1
1604324039220-7cb0b6f0-0b3c-432d-97a9-4a0321006641,31346.0,191,74,1
1604409558553-f362c24b-2446-4c4f-b1b8-a1bae3788ee6,187729.88,1590,517,1
1604490670254-f238bfe1-8ceb-4a94-a788-2d7d1e020b11,28532.0,149,13,1
1604492377961-ee9762c9-2e45-40ec-8448-67392f6629be,24891.519999999997,285,33,1
1604553777774-91c564ec-e1d2-4dcd-ac48-cf37144b90e1,58765.0,246,43,1
1604600432613-50861bbf-3d20-4dac-8b5f-c61a938f69df,68090.0,332,85,1
1537484044776-714c3df8-8055-4b41-baf1-53f6854f00f3,60340.0,42,9,1
1604665839485-bc7d4ff5-875b-4363-a765-1183dd2499f0,11334.0,90,59,1
1605033657930-156ff1be-9148-40a8-a425-fd5651cee6d4,43403.0,159,28,1
1605077330856-a6b4aa9d-3df4-44af-ad6b-e19a57eb5693,66800.0,89,21,1
1605379813003-9ef0ec16-e6d9-4e46-bb5d-bc47609e7db8,57491.6,193,19,1
1605808792343-ae08a826-2568-4bad-bf49-c4df3cb9da2d,261107.0,1807,593,1
1606036459665-43689585-8f19-45fe-a602-75cb1e0ecfb1,13878.11,84,43,1
1606408107306-b9d579b2-6eae-475c-b849-03eadc0a77a5,25444.0,260,116,1
1603393541201-288915f4-d927-43a3-b70e-7e8f455e8d5c,13598.0,47,14,1
1606728218480-89381085-239d-4ec5-8f58-62399d9a0f70,172336.13,223,91,1
1571296333805-1d4434b8-0079-4582-84dc-eb928c37cb4b,147092.0,235,37,1
1606834178875-f9b3380d-d24e-468f-b4f6-5d520485a302,67395.0,67,7,1
1606995537061-6e0ce019-6207-432e-9ac1-a044f39b86c0,188579.83000000002,1552,186,1
1587552938317-53d765dd-235b-4e7f-b19f-50cebead47ae,65064.0,764,166,1
1587552938317-53d765dd-235b-4e7f-b19f-50cebead47ae,65064.0,764,166,1
1607420213278-c103f7d0-cf85-4aa2-87b9-e7ff99e97681,31900.0,84,9,1
1607620623064-133526c5-5edc-4907-882d-175fc118c32f,25809.03,216,186,1
1606898733369-68d9c01a-a98b-4d36-ab09-6145a2793afc,76844.0,136,34,1
1603377472786-0dcf7c1d-c370-4e95-9326-f6ea9c6e1315,87360.0,29,8,1
1603774550489-16fe8c29-0cbd-4935-bb14-b37190391532,182556.73,879,67,1
1603890443412-01436385-3153-4496-91ee-dbbc065d7a2c,480182.55,2322,304,1
1603965275275-761c254f-03ee-4908-8d73-d465e9205c93,100457.5,116,11,1
1603984267832-24970806-9e7e-4e7e-9918-4f57fda54836,39263.0,356,152,1
1604045765480-af6794a4-0d26-4ab4-a9df-22ee7e7600e0,81000.0,106,20,1
1603441965260-a67ec4a3-f50e-477e-8a5f-8a75f4bee7b9,88909.0,313,47,1
1570238942807-772f706f-a5db-4f3e-8441-cc6909c64625,70589.21,290,87,1
1604399150442-a191faa9-3cd0-46d0-9232-a5fa2a6788fb,145600.0,284,194,1
1471261715742-f9d00497-4f7c-4e20-8a2d-8977e72b34e6,26360.0,58,12,1
1603904485293-35d83074-1fc0-4aac-bcc7-3efa8628512e,86173.12,302,178,1
1605514800669-31d0c143-7cff-4cdc-99ea-5c42059182e0,1156090.6600000001,6040,3216,1
1605514800669-31d0c143-7cff-4cdc-99ea-5c42059182e0,1156090.6600000001,6040,3216,1
1605623806489-e00fe41d-24cd-4050-8f89-3c377b7309fd,10797.5,153,135,1
1605808792674-b4abc991-b6f5-4b9c-b595-9e28511ea1a0,8693.0,49,5,1
1606475114526-67fe5b35-97f5-4a3b-b8b0-410c2af4fcea,96464.65,754,248,1
1510304057869-c9917885-0b3f-4f09-adab-9e785cc64204,622344.8,2694,147,1
1606895816197-c082ab16-5fd2-48e5-b01b-8f536cbd4086,37764.0,458,208,1
1606987423100-b705f50b-5134-47ab-b557-6e558cef90e8,158832.66,155,21,1
1607523446838-0ea6a0ea-e949-4adf-bb54-0d2fbe59203e,211969.0,970,476,1
1607523446838-0ea6a0ea-e949-4adf-bb54-0d2fbe59203e,151391.0,446,218,1
1608201496166-3cabe2ee-b508-4199-a971-831c98183081,326328.83999999997,1063,151,1
1608717488875-bf54912e-6c54-46a3-8163-28f0ae67d42b,11137.0,33,6,1
1608741501834-62b71cd7-f5e7-4b3e-95f5-e0561a9e60a7,26335.0,201,71,1
1608303400354-968a0ee3-b160-45e9-b7ca-5bfa8ccb8233,122472.37,637,304,1
1608284033373-477c697a-e01c-45b8-9024-f3dfc5488768,86154.0,312,48,1
1608284033373-477c697a-e01c-45b8-9024-f3dfc5488768,86154.0,312,48,1
1609302851363-20b1ce4c-725b-4799-9dad-a5af0ae7fdfb,48146.6,230,14,1
1609958594179-d5ae8390-0cb6-4be0-beeb-9435e848badf,174570.0,150,25,1
1600248412294-da9b95e9-273e-4901-a5a4-52544ac55f85,39732.0,168,28,1
1600677738144-7244331b-6743-4a26-9774-3025e66388f2,18150.0,44,30,1
1599995939658-2280a0b4-f241-4ce8-841d-87733267285e,11435.0,180,21,1
1601471156509-7ef66390-1010-4e38-a97e-55de38c481cb,143515.0,1073,150,1
1602174531499-527780b2-1ac4-4092-8ff2-2a9ecea15a88,123784.85,380,116,1
1602608815558-ea1114f0-34cf-4383-92ef-b8cc05b1e964,36918.5,321,114,1
1603097767237-a5dd0f2a-2616-4b9c-9f90-5c5ae87dab50,46406.0,126,45,1
1604064255695-f1a7cd87-4b96-4e41-bae4-65f1272ba822,141382.5,1311,289,1
1604242207190-c197341b-a6d2-4b66-92ed-b7fc7dd44916,47180.0,59,4,1
1598009996064-595f2705-0080-4ed7-823a-8cd60f1a5434,19192.0,172,43,1
1589025756274-aa75eb79-9183-43b3-b92c-86ca5f208550,96218.5,243,34,1
1604544129446-7d5f81f1-e9a7-46ca-9583-835d6438bff7,11215.0,60,9,1
1604990117485-0d4cc416-9ac3-4189-b419-0a1d39df037f,469720.65,1114,159,1
1604906180048-b5f8633a-3f55-4819-ba34-6931cfa0ec02,17629.0,199,128,1
1605094445742-4a199fe7-52b9-444f-bf69-2c15a7dda767,244111.89,303,71,1
1582116909446-4789b0f1-32e0-40bd-a031-c7fc1deaad46,102041.32,100,14,1
1544167440558-2a22e108-de1e-4c36-8b83-773ffb0eb0c7,50415.0,47,13,1
1606144092277-c75b353c-77c0-429a-bd35-0ab5da2e38a2,30538.0,172,33,1
1606455328249-e7e4d06f-75fd-4adb-96e8-594e6e173e6e,90695.0,138,34,1
1606884774513-0e79cdea-45c7-4ddc-b9d9-a0cded56dd5b,101783.0,229,25,1
1606224118175-d030aa6a-51a8-48f7-ae37-175ea713295c,244953.7,863,46,1
1607681956845-1f21bb5e-b9b7-4ec8-8448-677a9e64181b,24405.0,41,4,1
1607684197596-1aa034e0-ffe3-4982-b41d-869c31a34295,64570.44,41,35,1
1607755284370-e380a9f1-8aa3-475a-a2ac-ff8ab6c9b188,39381.8,678,208,1
1608276717934-9a7b5e17-e839-4d11-9fca-5080c79aeb97,24625.0,70,5,1
1606462640241-be8355e9-311e-456d-8eb9-cd7c39d5a050,26635.0,128,13,1
1609326140116-5339aed6-b34d-4bee-a6df-c5d0989bc378,113611.0,139,7,1
1609943148307-bb37c0dc-0336-4477-bd56-f6f8e3090ebf,44910.0,85,7,1
1610031621709-7fd27e4d-4ab3-459b-939a-e5afff909a02,15234.0,194,90,1
1503326590692-581d71fc-8c52-4a1e-9116-d7de63851826,24710.0,58,13,1
1601286545966-37a24d34-8677-405d-9986-b3562293badd,363426.07999999996,1633,119,1
1598421510838-98108522-d212-4a50-b659-de68e6985b65,26848.0,345,92,1
1599663580641-c970dbd9-9775-4eae-a8c9-908ef7345194,170178.5,1176,770,1
1545245420680-08bfa7ec-19ba-4a90-8f07-51292466a194,682799.0,4876,2978,1
1545245420680-08bfa7ec-19ba-4a90-8f07-51292466a194,866194.0,6920,4274,1
1602079725480-b17c6c01-1b82-4ffa-b5ae-9dced2eb16e7,23152.0,163,50,1
1601656615613-9fb203d1-3b3b-40a3-8231-e73b2f96178a,95784.0,240,41,1
1602000464546-ca4413b6-d72a-428a-981c-2f311e07192d,432049.44,1311,357,1
1602656669516-d200d0d8-3a3b-4c8e-a44f-7caf20e72d3f,30935.0,197,92,1
1603345906769-66cc9c0b-4a0f-4707-8625-4dbff28180a0,47251.0,251,67,1
1540822328588-4c4bd40b-9a26-4ced-b537-89483863527d,89391.0,1106,195,1
1606315274758-a9a20f6e-ee05-46c3-8f64-b61cc59f89fe,19488.0,89,5,1
1606494025683-04b624cf-60a6-40b6-80e7-1d696187bcbe,25911.0,255,220,1
1606830677696-ccbfe55b-c675-49fb-a9b3-26f0b5d6049a,352790.23,1012,343,1
1607334072114-7286a253-6a6b-4791-b067-8877c9f5ffe3,18000.0,27,0,1
1607454502713-e036d5e2-5f64-4aa7-b7cf-db240c28fbf7,15390.0,40,7,1
1607523096698-3d2d959a-6bac-4011-97e4-79b3c7929cc8,24220.0,152,17,1
1607228793457-679d0cd0-444a-4026-adf5-b4f103a40092,114052.98999999999,584,116,1
1608766297809-6c76949f-81e3-46b7-b0a6-1b558fe28844,30845.0,339,218,1
1609675854538-c8348661-50b3-400c-84d8-8dadc125251b,19992.0,282,25,1
1608296841643-d91c7d79-016c-4c28-923e-2c4ca5ac5395,20140.100000000002,194,110,1
1608296841643-d91c7d79-016c-4c28-923e-2c4ca5ac5395,20140.100000000002,194,110,1
1609831185259-36c0bd7a-f340-4754-b7c7-7b1e1fdd6bd7,31772.0,69,7,1
1608199136056-fd9544d0-063a-4eaa-b3bd-67e2b5bdc866,205448.0,792,43,1
1610487066781-3246eda8-88e1-49fc-b8ae-b2f3a9311826,138750.0,1088,182,1
1610487066781-3246eda8-88e1-49fc-b8ae-b2f3a9311826,138750.0,1088,182,1
1610617035319-c4a04961-a77e-4b74-a716-8d56a9642a28,20008.670000000002,62,0,1
1611069625181-0a5c7701-399b-4be9-a961-54f73ba4809f,183093.5,374,54,1
1602837674553-60e889f7-e88f-4a1f-b136-8ed53ca3abf7,60266.35999999999,329,39,1
1602832463339-e893a823-9ed1-415b-9386-2907ba69fd49,895621.6,214,37,1
1603189367525-d62056aa-424b-4ca6-84c8-73cd8200f163,8491.0,39,1,1
1603678373491-afb2cf47-ce3f-40cf-b0ca-2ce9b2c44714,84001.0,349,50,1
1604049220044-f7204501-45eb-47e0-862e-8bb3a7456648,27587.0,18,10,1
1604228173244-04a3e19d-bbdd-4f7d-ab35-396fe0c26409,22230.0,74,19,1
1603903434921-c575c532-b033-410a-9de9-f2d7e18f8401,156905.0,192,12,1
1604573888397-cb214f90-f30f-4238-b806-0ef197a081a1,64123.90000000001,468,323,1
1605864631906-9c329305-c5a9-4a6e-88c8-327fbd92dfea,19720.0,29,7,1
1606401775505-5a2566ef-6b29-427c-a90e-d65015bfa8ae,193228.91,1271,159,1
1606844409968-52d0cf22-ddf5-4407-972c-414cf9a96638,14720.0,52,4,1
1606901908530-039c794c-1d04-4e6a-9a79-d36eac582875,181284.34,438,150,1
1606901908530-039c794c-1d04-4e6a-9a79-d36eac582875,283799.95999999996,741,152,1
1606818286956-f40c0814-f598-4958-b162-49c0cec58630,118952.02,431,98,1
1606995712598-623e70b9-c222-4c3c-b557-0fdcfea34971,10449.0,122,10,1
1606810350386-fb9f4c23-f80c-4377-ab64-932b98bb9df5,18719.84,47,15,1
1607328041837-f6e1a6b8-0cd8-4944-8308-5e70fdbf3460,123308.0,520,190,1
1608035892328-f2bd316a-3f84-4d85-adcf-e639605d5b4e,232976.84,254,26,1
1609962891367-a369364f-f17c-4220-be60-b41383df3a45,29757.0,27,2,1
1513542242224-904c75d7-7b8a-48d1-b2b1-3d03dad220f6,105832.0,876,196,1
1605690084261-dfe86ea6-67d4-4479-88af-20366d5d5e6e,61556.869999999995,1008,279,1
1610877293191-a301955d-d725-413b-ac91-fc9496d1afce,718608.0,2485,486,1
1610877293191-a301955d-d725-413b-ac91-fc9496d1afce,567638.26,2106,322,1
1611317085656-6b9e9d95-f017-49fb-bb93-fe510d89ec3a,54010.0,442,58,1
1611317085656-6b9e9d95-f017-49fb-bb93-fe510d89ec3a,54010.0,442,58,1
1611740809523-5749b492-3938-4a4b-b8fa-7a999236f462,24367.5,426,198,1
1611936865379-ed5a0403-6ad9-4bbc-b509-693ca08e4825,35215.0,87,16,1
1611988111289-83eb72ee-9597-48ca-ad6d-aa309321c075,58985.75,24,2,1
1612427537661-b439770c-e42d-4d40-bb82-fb31977aa1a9,32528.0,1032,177,1
1612861005420-49360ab6-eaf1-4e91-8234-3da839b6b1f8,64962.0,272,76,1
1605701854163-802c3ee8-d169-4387-a9ae-f0246e81bcf3,44920.0,52,74,1
1605779406165-b10a607c-d4da-4fed-bcf5-cedaffe22d6b,144594.0,1088,250,1
1605779406165-b10a607c-d4da-4fed-bcf5-cedaffe22d6b,384424.0,3174,733,1
1603876327308-f47dfa00-69fc-455e-b104-31627f64cede,135436.0,821,465,1
1606128695747-c93216c3-e86d-497f-9d3a-10131c66d42a,54924.71,502,326,1
1606136250751-91ed63f1-9cab-4f17-a94b-d1ceafcbc571,77736.0,149,35,1
1503474039454-a78a2831-dd3d-404f-8663-f8fa988cca8f,15472.0,50,35,1
1606574413608-6f8269da-f951-40ef-a7fe-f940d0b8d5d2,85887.14,423,108,1
1606801293074-b7f79a6a-40cf-4e1f-a191-a44d257db2f7,9319.0,104,54,1
1607017527401-42c30f37-c0a9-4b6b-8c28-830ece02e7b3,397577.55,746,57,1
1606939744808-a63905dd-b9dc-4809-8f73-c0652990a41e,13773.0,42,0,1
1607067987185-c277e1db-f674-43e2-b577-88ea6c03111e,56171.2,112,12,1
1606327116916-3dbd06a7-5581-479e-b977-0dfe32494a7e,38329.0,873,130,1
1607175063788-a08b73a2-b21d-4fbf-b2cf-fcefe7776857,40941.0,59,3,1
1607349716386-e23edd9e-24bb-4476-9d50-0598b10b7723,18124.0,134,63,1
1607372353441-e2d1c473-053c-4cd2-9a65-8ce78ed7e7d7,63350.0,192,19,1
1565900170709-18d894a4-74e3-4b0e-a57d-8cde84a0edfb,99572.0,222,20,1
1608318418824-bbb4c99b-6a33-4317-8636-daf336f9cc87,69335.0,168,24,1
1608724761073-86e4ec2a-db5a-4124-a2d8-682f73449d68,388013.2,3104,1162,1
1608724761073-86e4ec2a-db5a-4124-a2d8-682f73449d68,388013.2,3104,1162,1
1607513820202-dfb78e97-56fd-47ef-b812-0063ccc304dc,40797.0,872,232,1
1609574961324-7d8d0969-dc76-4b87-8a7e-92db4bccb206,12720.0,28,14,1
1609776553964-04e3025b-875f-4b8e-a4db-fa191bc1a7ae,27700.0,30,8,1
1609653409526-951d90ab-52b5-42c3-afac-e78d10185ba5,15325.0,60,6,1
1610014207020-f8bcb379-c956-4500-87e8-93a9f8ddc556,378310.2299999999,422,34,1
1610372759370-9ab1c92f-1dca-4f91-bd5f-c0243c1b5d0a,391700.0,1709,239,1
1611746347128-992de545-b711-4912-a543-5a1acbd0822d,11150.0,90,23,1
1612558869007-7a9a6c84-9a80-4e15-be44-682f1322208e,139520.0,45,3,1
1612363926868-3b068946-d6b9-44e7-a827-6411fcd5b22f,24889.93,76,8,1
1606207907837-90fc0d53-3a86-4938-9a46-5cc18d9178d6,670102.5,554,101,1
1606208963522-79e6e23e-1f53-4d82-a7ba-642930464f8a,149028.63999999998,264,33,1
1606223568132-dd6919d2-73af-4ea4-a97b-7e6d727078bd,21455.0,59,20,1
1606225069543-2d80270c-6c3c-4f4d-8158-c1abb5d9145e,189251.0,223,27,1
1606292729786-b71da785-3fda-441a-97b4-5ca3af2bbd5f,26754.0,55,6,1
1606647999427-779586f0-8e9d-49d4-a492-ab7fd52279af,36683.1,424,201,1
1606747695162-5f2aa70b-f345-4355-a6b6-a59f17a56a16,80425.0,326,86,1
1606889051310-95206022-8197-4872-a136-032c381b2b44,279055.0,564,35,1
1606906722426-e4b852ba-ee8c-48f8-b862-d46b5d62a39c,135961.0,750,655,1
1607408077734-9a2a08b3-4b2b-476c-b294-ff075dd1e613,66614.5,854,90,1
1537774254680-f9d9ec7c-d7f2-4821-a1b3-db3477f18de0,940976.45,2544,561,1
1607082438614-ada2f758-cb2b-4f6f-81ac-3755aa76462a,44376.0,156,31,1
1607888191885-77de3aee-9bec-4d36-af5e-7a73a2f4eec4,40211.04,315,266,1
1608098230177-e0dea8de-1e61-465d-9f29-f03ee97e1465,56479.89,580,191,1
1608829270761-3fff2f8f-5373-40a8-b6ec-e2a75efad86c,133280.55,618,187,1
1609130385703-d4ff9aba-1c6a-49bf-869f-7d098204d5f7,69472.0,414,236,1
1609130385703-d4ff9aba-1c6a-49bf-869f-7d098204d5f7,69472.0,414,236,1
1609144401366-a651a201-01bf-4a00-901f-bc45aad2d494,31765.0,66,10,1
1609384072634-bc3a91b2-61fb-4ef7-b291-b1721aeaa476,404860.0,214,36,1
1609384072634-bc3a91b2-61fb-4ef7-b291-b1721aeaa476,404860.0,214,36,1
1610174368804-927fed15-b563-4a65-995c-8cfa4e789a1b,15290.0,34,12,1
1611044037283-1e1e8486-5f7b-4a2d-9d6d-161f35acede7,185305.0,322,37,1
1611566078928-357beb50-02eb-4a20-bea9-81a4477c9bbe,197627.0,36,11,1
1611761263506-51c7584b-ecac-40c2-87d5-cad9900d4e4a,102345.11,1778,364,1
1611150575895-3503c8c1-2e96-4c11-bcec-d21ec916b3a1,151981.5,1049,246,1
1608662990905-6991dd03-6e4d-48eb-bf27-e5337edab2bb,148703.5,270,224,1
1612792626398-4313d19f-6ead-4dda-811a-ad27a8039ac5,480050.99,886,293,1
1613128853182-7716dc15-edd6-484e-b86d-510be000a4b1,123826.0,431,162,1
1613382757837-888093b1-b2d3-4d9f-b4d0-a06e92084cc7,29616.5,246,36,1
1605254799489-911b91be-177c-4027-aa03-4fff36a2b4bf,48434.0,138,18,1
1606053139312-1f1d7477-d310-4341-be5e-9adbdfacebca,58782.44,884,121,1
1606130536740-f5b26939-8b2b-43c8-976d-52886f504113,28967.0,379,197,1
1606215638997-18be5214-a8d8-4ee8-b2a5-ca0894bbc5ef,104851.92,722,468,1
1606316414228-f43833bf-fc68-455d-b387-b36a9a3067b2,38380.0,67,12,1
1606485659752-6d065d38-0985-4a32-94de-0f156d78a921,16185.0,29,0,1
1606552838688-c8162056-c5cd-4035-a222-e9cca47d043c,10733.0,90,17,1
1606899793887-4f51a66f-05b8-4792-9fe2-46dd9596b273,25156.5,332,216,1
1606647881763-98fff28d-127a-4bb6-b6a5-9e133f675d98,32720.0,86,8,1
1606647881763-98fff28d-127a-4bb6-b6a5-9e133f675d98,32720.0,86,8,1
1606652226285-78645fd6-0dfd-4e0a-9eb9-0e32aadb72cc,23826.0,54,22,1
1604388122620-9d3e35de-b776-42b8-91ab-1ef3155fab36,165557.89999999997,1450,825,1
1607016202681-9103c5f4-3c49-4058-a973-cc44966de39a,120895.75,957,361,1
1597317769005-5005206d-b6d2-4020-b7ea-5d6dea5b044f,11850.0,92,15,1
1606404695791-5363733e-cdb2-4914-a5ce-2ce193eee952,197534.5,281,22,1
1607528495892-8227e873-ce8f-4e8c-9ab4-381d76ae56f6,4980.0,75,17,1
1608134917173-162581a3-6d67-4750-b9bb-cc754a0591a7,29887.0,88,82,1
1608668682794-dfdd2788-82f9-4e29-a6a4-1c012dd7d6f4,119940.0,351,144,1
1609768308523-0be00c39-2708-4bf8-9555-a74ac2d7ea2c,42919.55,369,50,1
1609829216639-e5984292-2636-45e9-b019-a809ef65b6a5,54738.0,238,35,1
1557141110845-bda90879-1ef5-42c1-957b-8d8a6703958b,375071.5,318,67,1
1608308684909-e28bce46-0923-4e26-903c-eab83880bdeb,84645.86,54,14,1
1610368515052-09ec662a-e02d-4f51-8f38-dc4557dc1764,52859.45,81,13,1
1611052334391-4c2936d5-ee31-4b6a-8a53-6a877e3b843b,132604.5,32,16,1
1611209705432-02891aaa-a3e9-4748-907c-4870c46a10ed,129555.36,108,34,1
1611584972633-3351625a-710b-4133-9c6f-a3c54dff1277,25265.0,64,1,1
1611747101421-26cc1919-a370-477b-8698-5ad4fa071fb0,6136.0,41,14,1
1611564625631-623848c3-cc84-418a-92d3-d78dc9107750,12686.0,38,5,1
1606711479264-23e3da6b-6355-4e89-ab11-6ded62d5e664,83891.0,184,4,1
1604316256157-42523037-fc4a-4d13-95fc-baf1815dc2c3,82615.0,54,2,1
1604676482423-9edadda1-edbd-4af7-be54-3df1ec8cb1f8,10482.0,22,10,1
1605011227029-40563975-611d-4dc4-8816-2a6127beed9b,209258.0,67,17,1
1604925235903-9c1e3140-8b76-42a3-a815-2023aed13175,917452.5800000001,953,204,1
1603995621189-feb01918-ad8d-44b0-9746-bb637731893c,32175.0,113,129,1
1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,1142296.0,550,68,1
1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,1350037.0,455,62,1
1606293928622-f86f1c01-c756-46e0-ba40-7aebab7b2e37,293199.0,1108,65,1
1606302499210-695521b5-ea5d-4a42-b413-4ed478842bae,58860.0,141,39,1
1606381431810-14df9b21-b704-49ce-87fa-40550caac42d,66735.0,164,46,1
1606310527322-6df29371-7e5f-400a-b703-790d675e301a,21527.55,94,23,1
1543255674138-fbb72431-25b4-4603-8fd0-88ff4fa28220,51600.0,49,7,1
1562332832905-5097413f-df4d-4d71-b67b-539853abf4aa,72085.0,310,102,1
1606987044200-fe4c8c20-b400-473b-9f77-bec8164fb21d,24180.0,31,12,1
1606883535899-f62300db-1ff1-45c3-8a1d-84a6eb28c40d,181532.55,966,481,1
1607443753822-7e9a8ecd-8552-4772-9d64-e39a7b561517,59045.0,167,14,1
1607452379946-4925bfbf-54cb-452b-8a6c-91b4e3e19fda,39707.0,109,9,1
1607989579809-dadbe239-547b-4c8e-bb46-7f7a24219dd6,34630.0,209,120,1
1608191100389-41161ca1-acde-4b30-90db-c8ede9e4286f,105418.5,1253,329,1
1608198727136-3fe9beb8-3aba-4658-b304-546e0f1783b4,192991.81999999998,763,178,1
1607325247825-1bfe86d1-2180-461b-8702-2b024191468d,69620.0,182,52,1
1610742144421-eb3e721f-23f2-4b14-8e24-a4222da26cbd,159405.0,254,80,1
1579839714080-fa46d31a-d6a6-440d-a503-4a61233f319a,36070.0,74,10,1
1613047390090-5ef21189-966c-42b8-95f2-ec922eeaab70,18946.0,24,2,1
1613826245988-4377ce13-3bf7-4908-aad9-54ebf170bb3e,73455.15,291,38,1
1613979172641-e7afa349-778c-4df9-8c17-6cc5ff074d15,256386.19999999998,433,128,1
1613997054536-6d792b09-ea9e-4721-991d-cb3704c2319c,47598.4,378,114,1
1614098537135-66b9f058-3652-4818-8d5c-74405e96b797,92669.5,555,210,1
1614679086948-2335f0d2-5a1b-4206-b37f-a9d5cf9cd965,251124.0,1952,496,1
1605880228439-a30fa213-c1fe-4b6c-8429-e48818aef8e8,45824.0,421,235,1
1606310851291-2738eb2a-9129-4455-89d8-bf784f6cafb3,44200.59999999999,175,26,1
1606315338738-0a95b0e8-f356-49dc-81b2-cc530c990e60,33181.5,268,123,1
1602765502922-ef64dcb0-8216-4432-8007-460c0c99db96,137869.0,871,407,1
1607424361966-803a9db8-f078-4427-bc4e-9eca2111fd95,792965.7999999999,2865,221,1
1607313331636-3ba287ba-20e2-4e09-8c27-d367c26a032e,51961.0,273,103,1
1607683763662-8c294bba-90e6-4037-8fd2-b338f2532aa5,364794.5,532,118,1
1607934896280-bccefd29-cea3-4037-8ce4-cbda634d8b14,51786.93,123,17,1
1608316614256-38c4837a-44de-46da-9798-222711921721,544270.0,3411,790,1
1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,21865.75,48,2,1
1608795892701-376e49b6-d2eb-4800-bb04-6aedda0c10ae,444182.06,4756,2610,1
1608795892701-376e49b6-d2eb-4800-bb04-6aedda0c10ae,444182.06,4756,2610,1
1609515032294-d2a8f9ef-f834-4712-9021-51de4caee6d6,177789.0,460,221,1
1609300413659-2e9559bc-42d8-49b6-b64c-119b2f8b24ed,55503.61,432,169,1
1610353605144-bfd0df83-25b7-4eab-8c07-d59b6c45ac24,402760.0,413,112,1
1610962871693-41c20f5e-0371-4ebe-97a1-2fe2f6cff69a,52656.7,530,60,1
1611479161605-0eff6579-2ebe-4cfe-8893-83291e9b92e4,136662.41,105,18,1
1611823598841-f2d0bd9b-9c1c-4005-a37d-2035bef3e153,72150.0,344,30,1
1611823598841-f2d0bd9b-9c1c-4005-a37d-2035bef3e153,72150.0,344,30,1
1612346409195-fca153d3-10cb-41d3-9b00-35c4580bb65c,41024.8,375,43,1
1612591970536-3cce9119-bafb-45ab-be0e-404ebc96eb9c,38600.0,13,2,1
1613741161850-26bb2905-482f-4731-9344-3e053aa4e61e,40520.0,286,18,1
1614007616862-2d191b25-c385-425f-979b-6515d2e25bc2,51578.56,422,198,1
1614190745184-5f2fffd3-dc26-421a-b8bd-9605f031993d,33616.0,353,100,1
1613114042998-17feb501-a26a-41f5-86c4-c205437bb548,31630.0,162,64,1
1614946398071-8b1c355a-e218-4590-9e67-1d2414584215,66270.0,141,38,1
1614924501121-14c02511-6044-48a6-944a-1ddc96fe0c4e,54947.0,713,227,1
1615627176340-c861a098-1177-4c7b-b7f8-2615188d512a,17035.0,157,13,1
1615802056126-26af4793-9e49-45fc-bb54-acd2aa56469d,157454.59,689,46,1
1607947859998-5681d152-1b0e-49a3-8e0d-0c0a1c99780d,998233.88,4951,456,1
1608216478113-560bbc49-a2d2-4267-a324-c1767fc51e98,35633.72,152,13,1
1605075438812-d46e28f3-441a-4e3f-879a-d51c7831649b,140076.0,1382,548,1
1605075438812-d46e28f3-441a-4e3f-879a-d51c7831649b,140076.0,1382,548,1
1608325897729-2ebf87d3-1894-4dc1-8961-53fb5b81d83d,516608.6,112,10,1
1608325897729-2ebf87d3-1894-4dc1-8961-53fb5b81d83d,343792.5,80,8,1
1607334177120-d421958a-8015-436f-818a-8d26b9f5082e,118432.2,137,21,1
1608550119493-0be95ca0-63c1-4bcc-a19d-886aed6b92bb,32984.46,83,11,1
